"transaction_id","date","client_id","produit_id","vendeur_id","quantite","prix_unitaire","montant_total","methode_paiement","statut_livraison","delai_livraison_jours","prenom","nom","age","genre","ville","code_postal","date_inscription","nb_commandes_total","montant_depense_total","nom_vendeur","region","anciennete_mois","objectif_mensuel","nom_produit","categorie","prix_achat","stock_actuel","fournisseur"
"TRX00000096",2023-01-09,"CLI00210","PROD0023","VEND003",1,347.33,347.33,"CB","Livré",1,"Simon","Lefebvre",34,"Femme","Rennes",35000,2023-09-05,24,29393.76,"Marie Laurent","Est",35,65000,"Écouteurs Sport","Audio",185.6,198,"ElectroWorld"
"TRX00000097",2023-01-09,"CLI00301","PROD0091","VEND014",1,91.34,91.34,"CB","Livré",4,"Bob","Bertrand",31,"Femme","Marseille",13000,2020-02-12,30,25666.77,"Alexandre Garcia","Sud",50,74400,"Hub USB-C 3","Accessoires",59.23,82,"TechSupply"
"TRX00000098",2023-01-09,"CLI00380","PROD0055","VEND001",1,209.46,209.46,"Virement","Annulé",0,"Ethan","Simon",42,"Femme","Lyon",69000,2022-05-31,19,32381.16,"Sophie Martin","Est",92,44600,"Casque Gaming 2","Audio",113.1,470,"TechSupply"
"TRX00000099",2023-01-09,"CLI00021","PROD0085","VEND008",3,122.06,366.18,"PayPal","Livré",5,"Fanny","Michel",30,"Femme","Nantes",44000,2022-12-24,22,24930.06,"Marc Robert","Sud",9,36100,"Cable HDMI 4","Accessoires",61.24,473,"DigitalHub"
"TRX00000100",2023-01-09,"CLI00114","PROD0031","VEND020",2,1410.38,2820.76,"CB","Livré",4,"Charlie","Roux",42,"Homme","Toulouse",31000,2021-01-08,13,8576.09,"Antoine Girard","Ouest",59,69300,"Mini PC Compact 3","Ordinateurs",657.55,50,"TechSupply"
"TRX00000101",2023-01-09,"CLI00015","PROD0049","VEND002",1,72.09,72.09,"CB","Livré",3,"Julia","Thomas",18,"Homme","Strasbourg",67000,2021-02-03,15,26765.98,"Pierre Dubois","Sud",34,78400,"Souris Gaming Pro","Accessoires",30.71,365,"TechSource"
"TRX00000102",2023-01-09,"CLI00258","PROD0069","VEND017",1,580.32,580.32,"PayPal","Livré",4,"Rachel","Durand",25,"Femme","Nantes",44000,2020-05-08,22,19848.32,"Sarah Roux","Sud",101,44800,"Souris Gamer 1","Gaming",307.56,4,"TechSupply"
"TRX00000103",2023-01-09,"CLI00332","PROD0005","VEND018",2,1628.4,3256.8,"PayPal","Livré",5,"Ivan","Roux",22,"Femme","Toulouse",31000,2020-10-13,14,17264.4,"Julien Lefebvre","Sud",44,41200,"Mini PC Compact 1","Ordinateurs",735.13,415,"DigitalHub"
"TRX00000104",2023-01-09,"CLI00040","PROD0068","VEND013",1,519.76,519.76,"CB","Livré",6,"Tania","Garcia",50,"Homme","Nice",6000,2021-08-25,25,37164.97,"Laura Michel","Sud",21,56100,"Manette Pro Controller 2","Gaming",351.04,425,"ElectroWorld"
"TRX00000105",2023-01-09,"CLI00223","PROD0062","VEND001",1,164.4,164.4,"CB","Livré",4,"Tania","Petit",22,"Homme","Nantes",44000,2021-08-08,26,34886.64,"Sophie Martin","Est",92,44600,"Webcam HD 4","Accessoires",80.82,101,"TechSource"
"TRX00000106",2023-01-09,"CLI00424","PROD0009","VEND019",1,301.16,301.16,"PayPal","Livré",4,"Nina","Durand",53,"Femme","Nantes",44000,2022-09-02,21,18955.37,"Manon Fournier","Nord",39,32700,"Enceinte Portable","Audio",241.67,290,"GadgetPro"
"TRX00000107",2023-01-09,"CLI00347","PROD0018","VEND006",2,179.39,358.78,"PayPal","Livré",5,"Nina","Dubois",25,"Homme","Toulouse",31000,2023-03-12,15,14555.02,"Paul Bernard","Ouest",78,50000,"Webcam HD","Accessoires",97.94,63,"ElectroWorld"
"TRX00000108",2023-01-09,"CLI00110","PROD0083","VEND002",3,893.11,2679.33,"PayPal","Livré",3,"Hannah","Petit",44,"Homme","Rennes",35000,2020-01-04,16,17116.24,"Pierre Dubois","Sud",34,78400,"iPhone Max 3","Smartphones",712.62,38,"TechSupply"
"TRX00000109",2023-01-09,"CLI00199","PROD0089","VEND010",1,2168.5,2168.5,"CB","Livré",6,"Hannah","Dubois",25,"Femme","Nantes",44000,2021-12-29,17,24214.42,"Luc Petit","Sud",7,37500,"Desktop Gaming X","Ordinateurs",1015.43,47,"GadgetPro"
"TRX00000110",2023-01-09,"CLI00303","PROD0049","VEND015",3,44.07,132.21,"CB","Livré",4,"Laura","Robert",42,"Homme","Marseille",13000,2023-06-05,14,14899.95,"Camille David","Est",57,55800,"Souris Gaming Pro","Accessoires",30.71,365,"TechSource"
"TRX00000111",2023-01-10,"CLI00413","PROD0012","VEND008",2,1708.5,3417,"PayPal","Livré",4,"Ethan","Dubois",21,"Homme","Nice",6000,2021-11-05,24,28725.74,"Marc Robert","Sud",9,36100,"iPhone Max","Smartphones",719.89,285,"DigitalHub"
"TRX00000112",2023-01-10,"CLI00360","PROD0034","VEND018",2,620.68,1241.36,"CB","Livré",9,"Hannah","Martin",54,"Homme","Paris",75000,2020-05-31,30,27186.21,"Julien Lefebvre","Sud",44,41200,"Ecran 144Hz","Gaming",351.89,361,"TechSource"
"TRX00000113",2023-01-10,"CLI00296","PROD0093","VEND010",1,989.22,989.22,"Virement","Livré",2,"Laura","Thomas",44,"Homme","Bordeaux",33000,2020-09-12,22,16610.12,"Luc Petit","Sud",7,37500,"iPhone Max 4","Smartphones",552.48,499,"TechSource"
"TRX00000114",2023-01-10,"CLI00069","PROD0067","VEND010",1,408.68,408.68,"CB","Livré",5,"Tania","Dubois",39,"Femme","Strasbourg",67000,2021-04-16,26,23833.78,"Luc Petit","Sud",7,37500,"Manette Pro Controller 1","Gaming",212.65,154,"TechSupply"
"TRX00000115",2023-01-10,"CLI00215","PROD0042","VEND015",3,1497.94,4493.82,"CB","Livré",5,"Julia","Dubois",40,"Femme","Rennes",35000,2022-01-30,20,30355.92,"Camille David","Est",57,55800,"Galaxy Note Pro 3","Smartphones",604,173,"TechSupply"
"TRX00000116",2023-01-10,"CLI00409","PROD0039","VEND008",2,571.61,1143.22,"Virement","Livré",4,"Julia","Simon",42,"Homme","Nice",6000,2022-03-17,16,15520.85,"Marc Robert","Sud",9,36100,"Galaxy Note Pro 2","Smartphones",299.31,126,"ElectroWorld"
"TRX00000117",2023-01-10,"CLI00365","PROD0078","VEND016",5,200.19,1000.95,"PayPal","Livré",6,"Kevin","Simon",48,"Homme","Rennes",35000,2022-03-14,18,19643.76,"Nicolas Bertrand","Est",118,51300,"Enceinte Portable 4","Audio",124.15,491,"GadgetPro"
"TRX00000118",2023-01-10,"CLI00192","PROD0062","VEND017",3,97.22,291.66,"CB","Livré",5,"Tania","Roux",40,"Homme","Strasbourg",67000,2020-09-25,27,29505.06,"Sarah Roux","Sud",101,44800,"Webcam HD 4","Accessoires",80.82,101,"TechSource"
"TRX00000119",2023-01-10,"CLI00034","PROD0008","VEND020",1,1033.74,1033.74,"Virement","Livré",5,"Tania","Martin",41,"Femme","Nantes",44000,2023-09-17,16,15659.82,"Antoine Girard","Ouest",59,69300,"Laptop Pro 15","Ordinateurs",646.5,470,"GadgetPro"
"TRX00000120",2023-01-10,"CLI00121","PROD0058","VEND008",2,913.19,1826.38,"CB","Livré",4,"Tania","Roux",30,"Femme","Toulouse",31000,2023-05-08,22,25801.6,"Marc Robert","Sud",9,36100,"Chaise Gaming","Gaming",390,476,"TechSource"
"TRX00000121",2023-01-10,"CLI00087","PROD0078","VEND004",1,286.72,286.72,"CB","Livré",5,"Oscar","Bertrand",44,"Homme","Toulouse",31000,2023-08-30,25,14575.01,"Jean Moreau","Ouest",86,67300,"Enceinte Portable 4","Audio",124.15,491,"GadgetPro"
"TRX00000122",2023-01-10,"CLI00216","PROD0052","VEND006",1,558.22,558.22,"PayPal","Livré",3,"Hannah","Martin",28,"Homme","Marseille",13000,2023-11-23,20,28738.15,"Paul Bernard","Ouest",78,50000,"Phone X12 1","Smartphones",456.46,334,"TechSupply"
"TRX00000123",2023-01-10,"CLI00444","PROD0001","VEND001",1,52.65,52.65,"CB","Livré",3,"Diana","Michel",25,"Femme","Rennes",35000,2022-04-20,24,25270.54,"Sophie Martin","Est",92,44600,"Adaptateur USB","Accessoires",30.63,408,"GadgetPro"
"TRX00000124",2023-01-11,"CLI00046","PROD0076","VEND005",5,122.57,612.85,"PayPal","Livré",3,"Bob","Michel",38,"Homme","Toulouse",31000,2023-10-28,29,30147.8,"Anne Simon","Sud",62,30700,"Housse Protection","Accessoires",50.23,330,"ElectroWorld"
"TRX00000125",2023-01-11,"CLI00468","PROD0079","VEND006",5,1073.28,5366.4,"CB","Livré",4,"George","Laurent",37,"Femme","Rennes",35000,2022-03-04,18,21422.55,"Paul Bernard","Ouest",78,50000,"Galaxy Note Pro 6","Smartphones",521.32,237,"ElectroWorld"
"TRX00000126",2023-01-11,"CLI00163","PROD0058","VEND014",2,528.84,1057.68,"PayPal","Livré",7,"Tania","Thomas",40,"Femme","Lille",59000,2023-11-25,18,20645.03,"Alexandre Garcia","Sud",50,74400,"Chaise Gaming","Gaming",390,476,"TechSource"
"TRX00000127",2023-01-11,"CLI00183","PROD0034","VEND003",3,443.34,1330.02,"Virement","Livré",2,"Alice","Simon",37,"Femme","Lyon",69000,2021-01-05,12,14596.07,"Marie Laurent","Est",35,65000,"Ecran 144Hz","Gaming",351.89,361,"TechSource"
"TRX00000128",2023-01-11,"CLI00011","PROD0008","VEND020",4,1196.73,4786.92,"PayPal","Livré",5,"Ivan","Lefebvre",32,"Femme","Lyon",69000,2022-04-14,27,32990.84,"Antoine Girard","Ouest",59,69300,"Laptop Pro 15","Ordinateurs",646.5,470,"GadgetPro"
"TRX00000129",2023-01-11,"CLI00315","PROD0033","VEND018",1,218.83,218.83,"CB","Livré",4,"Alice","Laurent",33,"Homme","Toulouse",31000,2021-04-15,21,22636.26,"Julien Lefebvre","Sud",44,41200,"Microphone Studio 1","Audio",134.82,177,"TechSource"
"TRX00000130",2023-01-11,"CLI00238","PROD0031","VEND015",1,1354.05,1354.05,"CB","Livré",7,"Simon","Michel",31,"Homme","Lyon",69000,2022-10-02,25,18084.82,"Camille David","Est",57,55800,"Mini PC Compact 3","Ordinateurs",657.55,50,"TechSupply"
"TRX00000131",2023-01-11,"CLI00149","PROD0042","VEND014",3,1332,3996,"CB","Annulé",0,"Charlie","Lefebvre",47,"Femme","Rennes",35000,2021-09-05,18,24947.69,"Alexandre Garcia","Sud",50,74400,"Galaxy Note Pro 3","Smartphones",604,173,"TechSupply"
"TRX00000132",2023-01-11,"CLI00450","PROD0048","VEND019",2,558.06,1116.12,"CB","Livré",7,"Julia","Durand",41,"Femme","Lyon",69000,2023-12-26,33,30683.83,"Manon Fournier","Nord",39,32700,"Galaxy Note Pro 5","Smartphones",299.18,231,"TechSource"
"TRX00000133",2023-01-11,"CLI00315","PROD0085","VEND013",1,139.05,139.05,"PayPal","Livré",2,"Alice","Laurent",33,"Homme","Toulouse",31000,2021-04-15,21,22636.26,"Laura Michel","Sud",21,56100,"Cable HDMI 4","Accessoires",61.24,473,"DigitalHub"
"TRX00000134",2023-01-12,"CLI00121","PROD0061","VEND003",3,191.66,574.98,"CB","Livré",1,"Tania","Roux",30,"Femme","Toulouse",31000,2023-05-08,22,25801.6,"Marie Laurent","Est",35,65000,"Enceinte Portable 3","Audio",98.34,153,"TechSupply"
"TRX00000135",2023-01-12,"CLI00015","PROD0059","VEND016",2,1458.6,2917.2,"PayPal","Livré",4,"Julia","Thomas",18,"Homme","Strasbourg",67000,2021-02-03,15,26765.98,"Nicolas Bertrand","Est",118,51300,"WorkStation Z","Ordinateurs",767.83,462,"TechSupply"
"TRX00000136",2023-01-12,"CLI00404","PROD0006","VEND011",1,153.77,153.77,"CB","Livré",4,"Paula","Robert",38,"Femme","Marseille",13000,2021-04-03,14,7246.55,"Emma Durand","Nord",31,50800,"Cable HDMI","Accessoires",85.17,493,"TechSource"
"TRX00000137",2023-01-13,"CLI00250","PROD0053","VEND013",1,516.77,516.77,"CB","Livré",2,"Diana","Lefebvre",43,"Femme","Lille",59000,2021-01-24,28,40402.14,"Laura Michel","Sud",21,56100,"Clavier Gaming RGB","Gaming",281.83,279,"GadgetPro"
"TRX00000138",2023-01-13,"CLI00177","PROD0028","VEND003",1,303.16,303.16,"PayPal","En cours",4,"Bob","Laurent",33,"Femme","Toulouse",31000,2023-11-11,23,20602.19,"Marie Laurent","Est",35,65000,"Casque Gaming 1","Audio",164.45,84,"TechSource"
"TRX00000139",2023-01-13,"CLI00463","PROD0083","VEND008",2,1203.76,2407.52,"Virement","Livré",4,"Marc","Laurent",27,"Femme","Lyon",69000,2020-05-30,23,30341.41,"Marc Robert","Sud",9,36100,"iPhone Max 3","Smartphones",712.62,38,"TechSupply"
"TRX00000140",2023-01-13,"CLI00230","PROD0083","VEND013",1,1618.91,1618.91,"CB","Livré",7,"Oscar","Thomas",46,"Homme","Paris",75000,2020-11-06,25,23875.65,"Laura Michel","Sud",21,56100,"iPhone Max 3","Smartphones",712.62,38,"TechSupply"
"TRX00000141",2023-01-13,"CLI00499","PROD0012","VEND006",2,1788.69,3577.38,"PayPal","Livré",1,"Nina","Durand",47,"Femme","Lille",59000,2022-12-06,23,30506.76,"Paul Bernard","Ouest",78,50000,"iPhone Max","Smartphones",719.89,285,"DigitalHub"
"TRX00000142",2023-01-13,"CLI00309","PROD0043","VEND020",2,952.41,1904.82,"CB","Livré",5,"Julia","Bertrand",36,"Homme","Toulouse",31000,2021-09-29,22,31427.81,"Antoine Girard","Ouest",59,69300,"Galaxy Note Pro 4","Smartphones",409.88,272,"TechSupply"
"TRX00000143",2023-01-13,"CLI00295","PROD0022","VEND007",1,583.78,583.78,"CB","Livré",5,"Laura","David",49,"Homme","Nantes",44000,2020-08-11,17,19038.1,"Claire Thomas","Sud",108,52700,"Enceinte Portable 2","Audio",296.23,479,"GadgetPro"
"TRX00000144",2023-01-13,"CLI00102","PROD0047","VEND002",1,51.67,51.67,"CB","Livré",6,"Alice","Robert",46,"Femme","Strasbourg",67000,2021-02-26,18,24261.94,"Pierre Dubois","Sud",34,78400,"Adaptateur USB 2","Accessoires",21.23,418,"ElectroWorld"
"TRX00000145",2023-01-13,"CLI00324","PROD0012","VEND016",1,1006.14,1006.14,"CB","Livré",2,"George","Richard",37,"Femme","Nice",6000,2022-02-03,26,22501.39,"Nicolas Bertrand","Est",118,51300,"iPhone Max","Smartphones",719.89,285,"DigitalHub"
"TRX00000146",2023-01-13,"CLI00265","PROD0081","VEND016",1,212.08,212.08,"PayPal","Livré",6,"Bob","Bertrand",29,"Homme","Lyon",69000,2022-10-21,20,28767.32,"Nicolas Bertrand","Est",118,51300,"Cable HDMI 3","Accessoires",84.89,338,"TechSupply"
"TRX00000147",2023-01-13,"CLI00044","PROD0029","VEND018",1,181.35,181.35,"PayPal","Livré",4,"Oscar","Leroy",25,"Femme","Paris",75000,2023-07-21,24,16412.7,"Julien Lefebvre","Sud",44,41200,"Adaptateur USB 1","Accessoires",95.56,164,"TechSupply"
"TRX00000148",2023-01-13,"CLI00017","PROD0032","VEND010",3,1940.23,5820.69,"PayPal","Livré",5,"Fanny","Leroy",54,"Femme","Lyon",69000,2020-07-27,11,17834.3,"Luc Petit","Sud",7,37500,"Laptop Pro 15 2","Ordinateurs",901.01,73,"ElectroWorld"
"TRX00000149",2023-01-13,"CLI00071","PROD0051","VEND004",1,40.55,40.55,"CB","Livré",4,"Marc","Dubois",35,"Homme","Bordeaux",33000,2020-06-10,28,29646.36,"Jean Moreau","Ouest",86,67300,"Cable HDMI 2","Accessoires",18.45,349,"DigitalHub"
"TRX00000150",2023-01-13,"CLI00253","PROD0015","VEND002",2,103.38,206.76,"CB","Livré",4,"Kevin","Durand",33,"Homme","Nice",6000,2020-05-02,22,22394.2,"Pierre Dubois","Sud",34,78400,"Câble Lightning","Accessoires",62.64,120,"TechSupply"
"TRX00000151",2023-01-13,"CLI00348","PROD0050","VEND011",2,820.32,1640.64,"PayPal","Livré",5,"Charlie","Martin",38,"Femme","Bordeaux",33000,2021-04-18,25,23969.03,"Emma Durand","Nord",31,50800,"Ultrabook Air 2","Ordinateurs",626.28,242,"DigitalHub"
"TRX00000152",2023-01-14,"CLI00083","PROD0057","VEND009",2,144.64,289.28,"CB","Livré",3,"Kevin","Robert",18,"Femme","Bordeaux",33000,2020-12-02,23,28719.63,"Julie Richard","Ouest",76,42900,"Souris Gaming Pro 1","Accessoires",71.04,390,"GadgetPro"
"TRX00000153",2023-01-14,"CLI00331","PROD0019","VEND004",3,979.88,2939.64,"Virement","Livré",4,"Nina","Leroy",27,"Homme","Lyon",69000,2023-06-21,20,29517.57,"Jean Moreau","Ouest",86,67300,"iPhone Max 1","Smartphones",635.59,482,"DigitalHub"
"TRX00000154",2023-01-14,"CLI00352","PROD0068","VEND016",2,461.94,923.88,"CB","Livré",6,"Oscar","Bertrand",40,"Homme","Bordeaux",33000,2023-12-15,20,22865.16,"Nicolas Bertrand","Est",118,51300,"Manette Pro Controller 2","Gaming",351.04,425,"ElectroWorld"
"TRX00000155",2023-01-14,"CLI00469","PROD0052","VEND016",1,791.4,791.4,"PayPal","Livré",6,"Diana","Bernard",33,"Homme","Lille",59000,2023-02-10,21,42824.9,"Nicolas Bertrand","Est",118,51300,"Phone X12 1","Smartphones",456.46,334,"TechSupply"
"TRX00000156",2023-01-14,"CLI00155","PROD0079","VEND015",2,999.63,1999.26,"Virement","Livré",4,"Ivan","Simon",50,"Homme","Rennes",35000,2023-06-19,22,21640.97,"Camille David","Est",57,55800,"Galaxy Note Pro 6","Smartphones",521.32,237,"ElectroWorld"
"TRX00000157",2023-01-14,"CLI00409","PROD0008","VEND002",3,1543.6,4630.8,"CB","En cours",4,"Julia","Simon",42,"Homme","Nice",6000,2022-03-17,16,15520.85,"Pierre Dubois","Sud",34,78400,"Laptop Pro 15","Ordinateurs",646.5,470,"GadgetPro"
"TRX00000158",2023-01-14,"CLI00120","PROD0005","VEND014",1,1273.32,1273.32,"CB","Livré",2,"Marc","Michel",54,"Homme","Toulouse",31000,2021-08-31,23,29297.89,"Alexandre Garcia","Sud",50,74400,"Mini PC Compact 1","Ordinateurs",735.13,415,"DigitalHub"
"TRX00000159",2023-01-14,"CLI00304","PROD0082","VEND015",3,494.29,1482.87,"CB","Livré",5,"Marc","Leroy",41,"Homme","Lyon",69000,2022-01-14,20,14384.1,"Camille David","Est",57,55800,"Microphone Studio 3","Audio",290.32,472,"TechSource"
"TRX00000160",2023-01-14,"CLI00093","PROD0048","VEND003",1,516.76,516.76,"PayPal","Annulé",0,"Fanny","Martin",31,"Femme","Nice",6000,2022-08-13,20,35878.66,"Marie Laurent","Est",35,65000,"Galaxy Note Pro 5","Smartphones",299.18,231,"TechSource"
"TRX00000161",2023-01-14,"CLI00410","PROD0070","VEND012",1,895.33,895.33,"CB","En cours",4,"Diana","Robert",33,"Homme","Lyon",69000,2023-03-25,15,9760.43,"Thomas Leroy","Est",89,40800,"Pixel Ultra 3","Smartphones",662.12,325,"TechSource"
"TRX00000162",2023-01-14,"CLI00357","PROD0042","VEND013",2,1509.11,3018.22,"PayPal","Livré",4,"Fanny","Lefebvre",37,"Homme","Lyon",69000,2020-08-07,13,10510.67,"Laura Michel","Sud",21,56100,"Galaxy Note Pro 3","Smartphones",604,173,"TechSupply"
"TRX00000163",2023-01-14,"CLI00322","PROD0057","VEND014",1,170.05,170.05,"CB","Livré",3,"Oscar","Durand",36,"Homme","Toulouse",31000,2022-03-13,32,34571.58,"Alexandre Garcia","Sud",50,74400,"Souris Gaming Pro 1","Accessoires",71.04,390,"GadgetPro"
"TRX00000164",2023-01-14,"CLI00276","PROD0008","VEND008",2,1313.14,2626.28,"CB","Livré",2,"George","Michel",36,"Homme","Rennes",35000,2022-01-23,23,17953.97,"Marc Robert","Sud",9,36100,"Laptop Pro 15","Ordinateurs",646.5,470,"GadgetPro"
"TRX00000165",2023-01-14,"CLI00222","PROD0052","VEND006",1,582.99,582.99,"PayPal","Livré",3,"Quentin","Garcia",31,"Homme","Nice",6000,2023-08-04,23,18547.87,"Paul Bernard","Ouest",78,50000,"Phone X12 1","Smartphones",456.46,334,"TechSupply"
"TRX00000166",2023-01-14,"CLI00092","PROD0099","VEND017",1,566.87,566.87,"PayPal","Livré",3,"Alice","Laurent",49,"Femme","Lyon",69000,2020-08-17,25,34655.28,"Sarah Roux","Sud",101,44800,"Pixel Ultra 6","Smartphones",290.8,285,"ElectroWorld"
"TRX00000167",2023-01-14,"CLI00269","PROD0019","VEND015",3,1253.92,3761.76,"PayPal","Livré",5,"George","Richard",43,"Homme","Lille",59000,2023-06-19,20,20068.15,"Camille David","Est",57,55800,"iPhone Max 1","Smartphones",635.59,482,"DigitalHub"
"TRX00000168",2023-01-14,"CLI00006","PROD0049","VEND018",1,59.25,59.25,"Virement","Livré",6,"Ethan","David",35,"Homme","Marseille",13000,2023-11-01,31,31723.57,"Julien Lefebvre","Sud",44,41200,"Souris Gaming Pro","Accessoires",30.71,365,"TechSource"
"TRX00000169",2023-01-15,"CLI00192","PROD0093","VEND008",1,1187.03,1187.03,"PayPal","Livré",1,"Tania","Roux",40,"Homme","Strasbourg",67000,2020-09-25,27,29505.06,"Marc Robert","Sud",9,36100,"iPhone Max 4","Smartphones",552.48,499,"TechSource"
"TRX00000170",2023-01-15,"CLI00317","PROD0055","VEND006",2,265.92,531.84,"PayPal","Livré",3,"Kevin","Moreau",35,"Femme","Lyon",69000,2020-12-09,24,29175.5,"Paul Bernard","Ouest",78,50000,"Casque Gaming 2","Audio",113.1,470,"TechSupply"
"TRX00000171",2023-01-15,"CLI00389","PROD0071","VEND015",4,441.96,1767.84,"Virement","Livré",6,"Marc","Richard",44,"Femme","Toulouse",31000,2022-09-06,17,25781.76,"Camille David","Est",57,55800,"Clavier Gaming RGB 1","Gaming",335.28,271,"ElectroWorld"
"TRX00000172",2023-01-15,"CLI00367","PROD0031","VEND020",4,1141.46,4565.84,"PayPal","Livré",3,"Quentin","Bernard",32,"Homme","Marseille",13000,2020-07-09,29,49864,"Antoine Girard","Ouest",59,69300,"Mini PC Compact 3","Ordinateurs",657.55,50,"TechSupply"
"TRX00000173",2023-01-15,"CLI00440","PROD0045","VEND011",1,193.35,193.35,"CB","Livré",9,"Bob","Roux",61,"Femme","Strasbourg",67000,2020-01-30,20,16624.96,"Emma Durand","Nord",31,50800,"Hub USB-C","Accessoires",90.11,301,"TechSource"
"TRX00000174",2023-01-15,"CLI00095","PROD0069","VEND009",2,379.71,759.42,"CB","Livré",6,"Quentin","Roux",28,"Homme","Lyon",69000,2022-05-22,21,23700.96,"Julie Richard","Ouest",76,42900,"Souris Gamer 1","Gaming",307.56,4,"TechSupply"
"TRX00000175",2023-01-15,"CLI00399","PROD0083","VEND010",1,1186.38,1186.38,"PayPal","Livré",4,"Hannah","Martin",34,"Homme","Bordeaux",33000,2021-06-10,24,18421.81,"Luc Petit","Sud",7,37500,"iPhone Max 3","Smartphones",712.62,38,"TechSupply"
"TRX00000176",2023-01-15,"CLI00025","PROD0022","VEND015",1,729.57,729.57,"CB","Livré",6,"Kevin","Garcia",43,"Homme","Strasbourg",67000,2023-05-23,19,20711.1,"Camille David","Est",57,55800,"Enceinte Portable 2","Audio",296.23,479,"GadgetPro"
"TRX00000177",2023-01-16,"CLI00012","PROD0026","VEND020",1,424.43,424.43,"CB","Livré",6,"Kevin","Dubois",31,"Femme","Bordeaux",33000,2022-08-11,21,22960.93,"Antoine Girard","Ouest",59,69300,"Carte Capture","Gaming",288.28,377,"TechSource"
"TRX00000178",2023-01-16,"CLI00348","PROD0019","VEND012",3,1142.32,3426.96,"PayPal","Livré",4,"Charlie","Martin",38,"Femme","Bordeaux",33000,2021-04-18,25,23969.03,"Thomas Leroy","Est",89,40800,"iPhone Max 1","Smartphones",635.59,482,"DigitalHub"
"TRX00000179",2023-01-16,"CLI00466","PROD0058","VEND017",1,897.52,897.52,"PayPal","Livré",4,"Laura","David",18,"Femme","Rennes",35000,2023-03-21,20,18985.05,"Sarah Roux","Sud",101,44800,"Chaise Gaming","Gaming",390,476,"TechSource"
"TRX00000180",2023-01-16,"CLI00141","PROD0052","VEND006",1,971.59,971.59,"Virement","Livré",3,"Charlie","Roux",47,"Femme","Bordeaux",33000,2021-05-04,30,40626.76,"Paul Bernard","Ouest",78,50000,"Phone X12 1","Smartphones",456.46,334,"TechSupply"
"TRX00000181",2023-01-16,"CLI00080","PROD0004","VEND014",2,1976.05,3952.1,"CB","Livré",5,"Hannah","Lefebvre",52,"Homme","Nantes",44000,2022-08-03,22,32541.09,"Alexandre Garcia","Sud",50,74400,"Mini PC Compact","Ordinateurs",1188.76,88,"GadgetPro"
"TRX00000182",2023-01-16,"CLI00256","PROD0029","VEND001",2,159.59,319.18,"Virement","Annulé",0,"Fanny","Simon",25,"Femme","Rennes",35000,2022-12-18,24,29382.21,"Sophie Martin","Est",92,44600,"Adaptateur USB 1","Accessoires",95.56,164,"TechSupply"
"TRX00000183",2023-01-16,"CLI00319","PROD0042","VEND002",1,1317.29,1317.29,"CB","Livré",3,"Ethan","Martin",30,"Femme","Marseille",13000,2021-12-05,28,43538.72,"Pierre Dubois","Sud",34,78400,"Galaxy Note Pro 3","Smartphones",604,173,"TechSupply"
"TRX00000184",2023-01-16,"CLI00373","PROD0027","VEND015",3,1294.31,3882.93,"CB","Livré",4,"Hannah","Durand",39,"Homme","Strasbourg",67000,2020-02-21,11,20924.23,"Camille David","Est",57,55800,"Pixel Ultra","Smartphones",698.94,334,"TechSource"
